 2.917, 50
 2.953, 50
 2.963, 50
 2.982, 50
 2.991, 50
 3.001, 50
 3.011, 50
 3.021, 50
 3.031, 50
 3.041, 50
 3.051, 50
 3.101, 50
 3.111, 50
 3.121, 50
 3.131, 50
 3.141, 50
 3.151, 50
 3.162, 50
 3.172, 50
 3.191, 50
 3.228, 50
 3.271, 50
 3.281, 50
 3.335, 50
 3.357, 50
 3.367, 50
 3.377, 50
 3.387, 50
 3.397, 50
 3.407, 50
 3.419, 50
 3.463, 50
 3.483, 50
 3.493, 50
 3.503, 50
 3.513, 50
 3.523, 50
 3.533, 50
 3.543, 50
 3.589, 50
 3.607, 50
 3.631, 50
 3.648, 50
 3.684, 50
 3.716, 50
 3.726, 50
 3.773, 50
 3.821, 49.1678
 3.831, 48.5793
 3.841, 47.84
 3.851, 46.9546
 3.861, 45.9288
 3.871, 44.7691
 3.881, 43.4829
 3.891, 42.0785
 3.901, 40.5649
 3.944, 32.8655
 3.96, 29.7719
 3.97, 27.7955
 3.98, 25.8012
 3.99, 23.8018
 4, 21.8101
 4.018, 18.2849
 4.06, 10.7205
 4.076, 8.2178
 4.086, 6.79067
 4.096, 5.48001
 4.106, 4.29421
 4.116, 3.24085
 4.126, 2.32668
 4.136, 1.55755
 4.179, 0.00444072
 4.195, 0
 4.217, 0
 4.229, 0
 4.239, 0
 4.256, 0
 4.266, 0
 4.276, 0
 4.286, 0
 4.302, 0
 4.312, 0
 4.326, 0
 4.336, 0
 4.348, 0.0127989
 4.375, 0.716551
 4.385, 1.26911
 4.395, 1.97348
 4.405, 2.82513
 4.415, 3.81862
 4.459, 9.69586
 4.469, 11.3246
 4.494, 15.9411
 4.504, 17.8321
 4.514, 19.769
 4.524, 21.7394
 4.534, 23.7306
 4.544, 25.73
 4.593, 35.0386
 4.612, 38.5582
 4.622, 40.1933
 4.632, 41.7313
 4.648, 43.9657
 4.697, 48.6865
 4.732, 49.9823
 4.742, 50
 4.789, 50
 4.832, 50
 4.842, 50
 4.855, 50
 4.881, 50
 4.896, 50
 4.939, 50
 4.949, 50
 4.975, 50
 4.985, 50
 4.995, 50
 5.005, 50
 5.049, 50
 5.059, 50
 5.088, 50
 5.098, 50
 5.108, 50
 5.118, 50
 5.16, 50
 5.2, 50
 5.21, 50
 5.259, 50
 5.3, 50
 5.311, 50
 5.33, 50
 5.353, 50
 5.396, 50
 5.441, 50
 5.451, 50
 5.501, 50
 5.511, 50
 5.558, 50
 5.604, 50
 5.64, 50
 5.65, 50
 5.676, 50
 5.686, 50
 5.696, 50
 5.706, 50
 5.752, 50
 5.763, 49.9885
 5.8, 48.6161
 5.845, 44.34
 5.855, 43.0122
 5.896, 36.2888
 5.914, 32.971
 5.945, 27.1101
 5.99, 18.0072
 6.027, 11.4778
 6.038, 9.52449
 6.078, 4.13378
 6.091, 2.91001
 6.133, 0.285606
 6.177, 0
 6.22, 0
 6.233, 0
 6.243, 0.0511825
 6.259, 0.459386
 6.297, 3.01267
 6.308, 4.25434
 6.35, 10.0141
 6.383, 15.5694
 6.395, 17.8321
 6.441, 26.9282
 6.454, 29.7019
 6.5, 38.2204
 6.546, 44.9686
 6.557, 46.1068
 6.605, 49.5889
 6.621, 49.9641
 6.648, 50
 6.659, 50
 6.713, 50
 6.743, 50
 6.759, 50
 6.804, 50
 6.817, 50
 6.86, 50
 6.87, 50
 6.915, 50
 6.956, 50
 6.979, 50
 7, 50
 7.017, 50
 7.055, 50
 7.091, 50
 7.101, 50
 7.111, 50
 7.151, 50
 7.162, 50
 7.202, 50
 7.213, 50
 7.222, 50
 7.232, 50
 7.242, 50
 7.252, 50
 7.262, 50
 7.272, 50
 7.282, 50
 7.292, 50
 7.336, 50
 7.347, 50
 7.392, 50
 7.444, 50
 7.455, 50
 7.465, 50
 7.475, 50
 7.485, 50
 7.495, 50
 7.505, 50
 7.55, 50
 7.577, 50
 7.587, 50
 7.597, 50
 7.614, 50
 7.663, 50
 7.691, 50
 7.701, 50
 7.711, 50
 7.722, 50
 7.766, 50
 7.776, 50
 7.812, 50
 7.826, 50
 7.869, 50
 7.912, 50
 7.923, 50
 7.933, 50
 7.943, 50
 7.953, 50
 7.963, 50
 7.975, 50
 8.019, 50
 8.04, 50
 8.05, 50
 8.06, 50
 8.07, 50
 8.08, 50
 8.09, 50
 8.142, 50
 8.163, 50
 8.173, 50
 8.183, 50
 8.193, 50
 8.212, 50
 8.255, 50
 8.287, 50
 8.297, 50
 8.307, 50
 8.317, 50
 8.327, 50
 8.361, 50
 8.379, 50
 8.405, 50
 8.415, 50
 8.425, 50
 8.467, 50
 8.508, 50
 8.518, 50
 8.528, 50
 8.571, 50
 8.615, 50
 8.638, 50
 8.648, 50
 8.658, 50
 8.668, 50
 8.678, 50
 8.715, 50
 8.725, 50
 8.752, 50
 8.762, 50
 8.772, 50
 8.782, 50
 8.824, 50
 8.835, 50
 8.874, 50
 8.884, 50
 8.894, 50
 8.944, 50
 8.984, 50
 8.997, 50
 9.007, 50
 9.017, 50
 9.027, 50
 9.037, 50
 9.047, 50
 9.057, 50
 9.098, 50
 9.108, 50
 9.124, 50
 9.134, 50
 9.144, 50
 9.154, 50
 9.164, 50
 9.174, 50
 9.184, 50
 9.194, 50
 9.243, 50
 9.254, 50
 9.294, 50
 9.339, 50
 9.349, 50
 9.371, 50
 9.395, 50
 9.442, 50
 9.478, 50
 9.489, 50
 9.531, 50
 9.567, 50
 9.578, 50
 9.588, 50
 9.604, 50
 9.635, 50
 9.646, 50
 9.695, 50
 9.723, 50
 9.741, 50
 9.752, 50
 9.789, 50
 9.802, 50
 9.843, 50
 9.885, 50
 9.896, 50
 9.942, 50
 9.965, 50
 9.981, 50
 9.997, 50
 10.035, 50
 10.074, 50
 10.127, 50
 10.183, 50
 10.195, 50
 10.205, 50
 10.234, 50
 10.25, 50
 10.288, 50
 10.299, 50
 10.327, 50
 10.337, 50
 10.347, 50
 10.357, 50
 10.367, 50
 10.411, 50
 10.422, 50
 10.443, 50
 10.453, 50
 10.463, 50
 10.473, 50
 10.517, 50
 10.528, 50
 10.566, 50
 10.576, 50
 10.587, 50
 10.63, 50
 10.641, 50
 10.689, 50
 10.7, 50
 10.709, 50
 10.753, 50
 10.764, 50
 10.808, 50
 10.818, 50
 10.828, 50
 10.864, 50
 10.875, 50
 10.92, 50
 10.946, 50
 10.956, 50
 10.966, 50
 10.976, 50
 11.018, 50
 11.029, 50
 11.066, 50
 11.077, 50
 11.131, 50
 11.176, 50
 11.187, 50
 11.213, 50
 11.225, 50
 11.266, 50
 11.295, 50
 11.305, 50
 11.315, 50
 11.326, 50
 11.335, 50
 11.371, 50
 11.386, 50
 11.414, 50
 11.424, 50
 11.435, 50
 11.477, 50
 11.488, 50
 11.533, 50
 11.543, 50
 11.571, 50
 11.584, 50
 11.629, 50
 11.639, 50
 11.668, 50
 11.678, 50
 11.688, 50
 11.698, 50
 11.708, 50
 11.718, 50
 11.761, 50
 11.787, 50
 11.797, 50
 11.807, 50
 11.817, 50
 11.836, 50
 11.877, 50
 11.887, 50
 11.919, 50
 11.929, 50
 11.939, 50
 11.949, 50
 11.989, 50
 11.999, 50
 12.038, 50
 12.048, 50
 12.09, 50
 12.131, 50
 12.141, 50
 12.164, 50
 12.174, 50
 12.184, 50
 12.194, 50
 12.204, 50
 12.214, 50
 12.229, 50
 12.272, 50
 12.287, 50
 12.297, 50
 12.307, 50
 12.317, 50
 12.327, 50
 12.337, 50
 12.347, 50
 12.394, 50
 12.404, 50
 12.414, 50
 12.424, 50
 12.434, 50
 12.452, 50
 12.499, 50
 12.522, 50
 12.532, 50
 12.542, 50
 12.552, 50
 12.595, 50
 12.605, 50
 12.646, 50
 12.657, 50
 12.703, 50
 12.746, 50
 12.756, 50
 12.766, 50
 12.776, 50
 12.786, 50
 12.796, 50
 12.806, 50
 12.816, 50
 12.83, 50
 12.866, 50
 12.876, 50
 12.889, 50
 12.899, 50
 12.909, 50
 12.919, 50
 12.929, 50
 12.939, 50
 12.949, 50
 12.959, 50
 13.004, 50
 13.014, 50
 13.024, 50
 13.034, 50
 13.044, 50
 13.064, 50
 13.105, 50
 13.126, 50
 13.136, 50
 13.146, 50
 13.156, 50
 13.166, 50
 13.176, 50
 13.221, 50
 13.239, 50
 13.249, 50
 13.259, 50
 13.274, 50
 13.318, 49.8663
 13.328, 49.5805
 13.363, 47.4515
 13.373, 46.5009
 13.383, 45.4127
 13.428, 38.8537
 13.468, 31.6041
 13.478, 29.6561
 13.488, 27.6783
 13.498, 25.6834
 13.508, 23.684
 13.518, 21.6932
 13.528, 19.7234
 13.538, 17.7874
 13.548, 15.8976
 13.558, 14.066
 13.568, 12.3043
 13.607, 6.43972
 13.617, 5.16062
 13.627, 4.00843
 13.637, 2.9905
 13.647, 2.11337
 13.657, 1.38263
 13.667, 0.802964
 13.677, 0.378075
 13.72, 0
 13.73, 0
 13.74, 0
 13.75, 0
 13.76, 0
 13.77, 0
 13.78, 0
 13.792, 0
 13.804, 0
 13.816, 0
 13.826, 0
 13.836, 0
 13.846, 0
 13.856, 0.0287945
 13.866, 0.204521
 13.876, 0.538853
 13.896, 1.67378
 13.906, 2.46712
 13.933, 5.18904
 13.973, 10.9915
 13.985, 13.0408
 14.02, 19.769
 14.036, 22.9325
 14.047, 24.9301
 14.127, 39.8738
 14.138, 41.7313
 14.183, 47.11
 14.195, 48.1266
 14.251, 50
 14.272, 50
 14.298, 50
 14.31, 50
 14.353, 50
 14.401, 50
 14.438, 50
 14.45, 50
 14.495, 50
 14.536, 50
 14.583, 50
 14.632, 50
 14.678, 50
 14.725, 50
 14.775, 50
 14.815, 50
 14.827, 50
 14.905, 47.7033
 14.918, 46.3911
 14.956, 41.5371
 15.003, 33.685
 15.014, 31.3979
 15.1, 14.5963
 15.141, 7.97361
 15.186, 2.52804
 15.198, 1.58145
 15.244, 0
 15.285, 0
 15.297, 0
 15.31, 0.115112
 15.321, 0.386202
 15.349, 1.97347
 15.363, 3.20584
 15.378, 4.94761
 15.458, 17.8321
 15.503, 26.5291
 15.517, 29.3085
 15.586, 41.7313
 15.597, 43.1623
 15.645, 48.2756
 15.685, 49.9641
 15.698, 50
 15.746, 50
 15.789, 50
 15.819, 50
 15.839, 50
 15.88, 50
 15.923, 50
 15.935, 50
 15.976, 50
 16.019, 50
 16.062, 50
 16.073, 50
 16.121, 50
 16.158, 50
 16.203, 50
 16.254, 50
 16.281, 50
 16.301, 50
 16.348, 50
 16.392, 50
 16.435, 50
 16.447, 50
 16.491, 50
 16.536, 50
 16.584, 50
 16.62, 50
 16.632, 50
 16.684, 50
 16.723, 50
 16.762, 50
 16.783, 50
 16.821, 50
 16.832, 50
 16.873, 50
 16.885, 50
 16.928, 50
 16.968, 50
 17.003, 50
 17.014, 50
 17.059, 50
 17.108, 50
 17.12, 50
 17.133, 50
 17.172, 50
 17.221, 50
 17.271, 50
 17.316, 50
 17.363, 50
 17.403, 50
 17.415, 50
 17.451, 50
 17.463, 50
 17.547, 50
 17.559, 50
 17.601, 50
 17.641, 50
 17.678, 50
 17.69, 50
 17.744, 50
 17.756, 50
 17.809, 50
 17.852, 50
 17.864, 50
 17.901, 50
 17.912, 50
 17.956, 50
 17.98, 50
 17.999, 50
 18.042, 50
 18.056, 50
 18.096, 50
 18.138, 50
 18.184, 50
 18.226, 50
 18.237, 50
 18.286, 50
 18.323, 50
 18.368, 50
 18.38, 50
 18.423, 50
 18.462, 50
 18.474, 50
 18.519, 50
 18.554, 50
 18.566, 50
 18.609, 50
 18.621, 50
 18.665, 50
 18.676, 50
 18.717, 50
 18.766, 50
 18.808, 50
 18.82, 50
 18.899, 50
 18.945, 50
 18.958, 50
 18.994, 50
 19.006, 50
 19.05, 50
 19.091, 50
 19.103, 50
 19.185, 50
 19.233, 50
 19.279, 50
 19.329, 50
 19.372, 50
 19.383, 50
 19.424, 50
 19.467, 50
 19.513, 50
 19.535, 50
 19.562, 50
 19.607, 50
 19.619, 50
 19.659, 50
 19.694, 50
 19.738, 50
 19.75, 50
 19.8, 50
 19.858, 50
 19.894, 50
 19.906, 50
 19.952, 50
 19.995, 50
 20.021, 50
 20.055, 50
 20.098, 50
 20.134, 50
 20.148, 50
 20.231, 50
 20.242, 50
 20.262, 50
 20.302, 50
 20.342, 50
 20.393, 50
 20.405, 50
 20.455, 50
 20.495, 50
 20.541, 50
 20.584, 50
 20.597, 50
 20.626, 50
 20.645, 50
 20.69, 50
 20.737, 50
 20.759, 50
 20.804, 50
 20.853, 50
 20.866, 50
 20.898, 50
 20.91, 50
 20.951, 50
 20.975, 50
 20.996, 50
 21.041, 50
 21.053, 50
 21.133, 50
 21.178, 50
 21.216, 50
 21.233, 50
 21.275, 50
 21.32, 50
 21.338, 50
 21.368, 50
 21.38, 50
 21.449, 50
 21.464, 50
 21.509, 50
 21.548, 50
 21.56, 50
 21.613, 50
 21.624, 50
 21.671, 50
 21.713, 50
 21.762, 50
 21.799, 50
 21.845, 50
 21.856, 50
 21.905, 50
 21.948, 50
 21.984, 50
 21.996, 50
 22.045, 50
 22.086, 50
 22.135, 50
 22.179, 50
 22.222, 50
 22.235, 50
 22.277, 50
 22.328, 50
 22.407, 48.9167
 22.421, 47.9533
 22.462, 43.4033
 22.51, 35.7239
 22.525, 33.1327
 22.556, 26.8817
 22.61, 16.2713
 22.646, 9.97678
 22.66, 7.83754
 22.733, 0.705503
 22.745, 0.2521
 22.769, 0
 22.801, 0
 22.813, 0
 22.824, 0
 22.837, 0
 22.849, 0
 22.862, 0
 22.878, 0
 22.89, 0.00319993
 22.916, 0.624582
 22.941, 2.13218
 22.96, 4.0338
 23.01, 10.9915
 23.052, 18.6021
 23.064, 20.948
 23.143, 36.1257
 23.19, 43.7027
 23.238, 48.5556
 23.25, 49.2498
 23.333, 50
 23.38, 50
 23.392, 50
 23.438, 50
 23.481, 50
 23.527, 50
 23.574, 50
 23.611, 50
 23.657, 50
 23.706, 50
 23.719, 50
 23.762, 50
 23.804, 50
 23.849, 50
 23.895, 49.9712
 23.945, 47.5329
 23.984, 42.9825
 24.029, 35.8921
 24.047, 32.5502
 24.09, 23.8703
 24.121, 17.9662
 24.135, 15.329
 24.179, 7.97361
 24.228, 2.18904
 24.241, 1.31347
 24.293, 0
 24.333, 0
 24.351, 0
 24.365, 0.0287945
 24.38, 0.386202
 24.392, 0.919112
 24.409, 1.97348
 24.457, 7.29763
 24.507, 15.5694
 24.548, 23.7306
 24.56, 26.1297
 24.6, 33.9285
 24.615, 36.4824
 24.669, 44.7254
 24.71, 48.6865
 24.756, 50
 24.8, 50
 24.849, 50
 24.861, 50
 24.909, 50
 24.921, 50
 24.968, 50
 25.008, 50
 25.02, 50
 25.067, 50
 25.113, 50
 25.124, 50
 25.185, 50
 25.261, 50
 25.277, 50
 25.319, 50
 25.363, 50
 25.413, 50
 25.463, 50
 25.477, 50
 25.526, 50
 25.572, 50
 25.614, 50
 25.661, 50
 25.701, 50
 25.714, 50
 25.758, 50
 25.8, 50
 25.85, 50
 25.892, 50
 25.938, 50
 25.98, 50
 25.996, 50
 26.039, 50
 26.082, 50
 26.095, 50
 26.137, 50
 26.15, 50
 26.193, 50
 26.221, 50
 26.242, 50
 26.284, 50
 26.296, 50
 26.38, 50
 26.422, 50
 26.476, 50
 26.523, 50
 26.538, 50
 26.588, 50
 26.627, 50
 26.674, 50
 26.72, 50
 26.733, 50
 26.779, 50
 26.792, 50
 26.828, 50
 26.84, 50
 26.884, 50
 26.925, 50
 26.971, 50
 26.982, 50
 27.062, 50
 27.106, 50
 27.118, 50
 27.171, 50
 27.214, 50
 27.263, 50
 27.275, 50
 27.307, 50
 27.324, 50
 27.363, 50
 27.409, 50
 27.465, 50
 27.478, 50
 27.528, 50
 27.541, 50
 27.576, 50
 27.589, 50
 27.623, 50
 27.635, 50
 27.718, 50
 27.732, 50
 27.775, 50
 27.788, 50
 27.824, 50
 27.836, 50
 27.876, 50
 27.906, 50
 27.921, 50
 27.933, 50
 27.977, 50
 28.022, 50
 28.065, 50
 28.076, 50
 28.152, 50
 28.2, 50
 28.244, 50
 28.29, 50
 28.342, 50
 28.355, 50
 28.404, 50
 28.452, 50
 28.499, 50
 28.55, 50
 28.593, 50
 28.636, 50
 28.687, 50
 28.725, 50
 28.739, 50
 28.784, 50
 28.818, 50
 28.83, 50
 28.875, 50
 28.91, 50
 28.924, 50
 28.974, 50
 28.986, 50
 29.039, 50
 29.078, 50
 29.121, 50
 29.171, 50
 29.221, 50
 29.26, 50
 29.271, 50
 29.301, 50
 29.319, 50
 29.364, 50
 29.42, 50
 29.454, 50
 29.5, 50
 29.539, 50
 29.551, 50
 29.6, 50
 29.639, 50
 29.653, 50
 29.696, 50
 29.707, 50
 29.743, 50
 29.757, 50
 29.838, 50
 29.85, 50
 29.893, 50
 29.928, 50
 29.941, 50
 29.981, 50
 30.02, 50
 30.037, 50
 30.085, 50
 30.127, 50
 30.165, 50
 30.211, 50
 30.223, 50
 30.255, 50
 30.273, 50
 30.315, 50
 30.357, 50
 30.37, 50
 30.406, 50
 30.419, 50
 30.468, 50
 30.487, 50
 30.513, 50
 30.564, 50
 30.6, 50
 30.644, 50
 30.656, 50
 30.703, 50
 30.729, 50
 30.751, 50
 30.79, 50
 30.802, 50
 30.879, 50
 30.892, 50
 30.935, 50
 30.969, 50
 30.986, 50
 31.031, 50
 31.075, 50
 31.119, 50
 31.163, 50
 31.176, 50
 31.222, 50
 31.261, 50
 31.31, 50
 31.324, 50
 31.356, 50
 31.405, 49.0494
 31.443, 45.9027
 31.455, 44.4919
 31.492, 38.9121
 31.505, 36.8571
 31.549, 28.5418
 31.636, 11.6812
 31.678, 5.45028
 31.726, 1.03638
 31.738, 0.463908
 31.822, 0
 31.839, 0
 31.851, 0
 31.875, 0
 31.887, 0
 31.907, 0
 31.918, 0
 31.934, 0
 31.946, 0.0127989
 31.996, 2.29675
 32.037, 6.7419
 32.049, 8.46289
 32.102, 17.8321
 32.147, 26.5291
 32.192, 35.4037
 32.203, 37.187
 32.242, 43.4348
 32.287, 48.1266
 32.323, 49.8711
 32.336, 50
 32.348, 50
 32.392, 50
 32.432, 50
 32.472, 50
 32.484, 50
 32.526, 50
 32.538, 50
 32.581, 50
 32.626, 50
 32.664, 50
 32.717, 50
 32.754, 50
 32.766, 50
 32.806, 50
 32.847, 50
 32.859, 50
 32.906, 50
 32.945, 50
 32.992, 50
 33.015, 50
 33.04, 50
 33.085, 50
 33.097, 50
 33.143, 50
 33.182, 50
 33.194, 50
 33.241, 50
 33.262, 50
 33.291, 50
 33.342, 50
 33.381, 50
 33.423, 50
 33.468, 50
 33.479, 50
 33.526, 50
 33.566, 50
 33.613, 50
 33.629, 50
 33.66, 50
 33.707, 50
 33.719, 50
 33.748, 50
 33.782, 50
 33.819, 50
 33.867, 50
 33.916, 50
 33.962, 50
 34.008, 50
 34.053, 50
 34.102, 50
 34.147, 50
 34.195, 50
 34.242, 50
 34.279, 50
 34.29, 50
 34.342, 50
 34.382, 50
 34.427, 50
 34.453, 50
 34.478, 50
 34.515, 50
 34.528, 50
 34.573, 50
 34.612, 50
 34.66, 50
 34.672, 50
 34.695, 50
 34.723, 50
 34.767, 50
 34.808, 50
 34.819, 50
 34.869, 50
 34.91, 50
 34.948, 50
 34.96, 50
 35.006, 50
 35.053, 50
 35.096, 50
 35.147, 50
 35.176, 50
 35.197, 50
 35.209, 50
 35.259, 50
 35.296, 50
 35.308, 50
 35.344, 50
 35.356, 50
 35.4, 50
 35.441, 50
 35.487, 50
 35.531, 50
 35.543, 50
 35.628, 50
 35.676, 50
 35.725, 50
 35.763, 50
 35.775, 50
 35.816, 50
 35.862, 50
 35.877, 50
 35.909, 50
 35.954, 50
 35.966, 50
 35.999, 50
 36.014, 50
 36.096, 50
 36.121, 50
 36.154, 50
 36.166, 50
 36.209, 49.372
 36.222, 48.597
 36.274, 43.2477
 36.311, 37.6424
 36.323, 35.5168
 36.369, 26.6535
 36.406, 19.1106
 36.452, 10.7643
 36.466, 8.55655
 36.497, 4.55163
 36.515, 2.6993
 36.556, 0.220733
 36.593, 0
 36.605, 0
